"med_spec","frequenc","wstatus","deg_urb","quantile","unit","geo","time","values"
"SURG_GEN","NVR","INAC_OTH","DEG3","QU5","PC","RO",2017,97.6
"SURG_GEN","NVR","INAC_OTH","DEG3","TOTAL","PC","RO",2017,93.9
"SURG_GEN","NVR","INAC_OTH","TOTAL","QU1","PC","RO",2017,91.5
"SURG_GEN","NVR","INAC_OTH","TOTAL","QU2","PC","RO",2017,90.3
"SURG_GEN","NVR","INAC_OTH","TOTAL","QU3","PC","RO",2017,94.7
"SURG_GEN","NVR","INAC_OTH","TOTAL","QU4","PC","RO",2017,92.7
"SURG_GEN","NVR","INAC_OTH","TOTAL","QU5","PC","RO",2017,92.1
"SURG_GEN","NVR","INAC_OTH","TOTAL","TOTAL","PC","RO",2017,92
"SURG_GEN","NVR","POP","DEG1","QU1","PC","RO",2017,81.6
"SURG_GEN","NVR","POP","DEG1","QU2","PC","RO",2017,85.6
"SURG_GEN","NVR","POP","DEG1","QU3","PC","RO",2017,84.4
"SURG_GEN","NVR","POP","DEG1","QU4","PC","RO",2017,84.2
"SURG_GEN","NVR","POP","DEG1","QU5","PC","RO",2017,82.3
"SURG_GEN","NVR","POP","DEG1","TOTAL","PC","RO",2017,83.5
"SURG_GEN","NVR","POP","DEG2","QU1","PC","RO",2017,92
"SURG_GEN","NVR","POP","DEG2","QU2","PC","RO",2017,83.5
"SURG_GEN","NVR","POP","DEG2","QU3","PC","RO",2017,87.4
"SURG_GEN","NVR","POP","DEG2","QU4","PC","RO",2017,89.8
"SURG_GEN","NVR","POP","DEG2","QU5","PC","RO",2017,89.4
"SURG_GEN","NVR","POP","DEG2","TOTAL","PC","RO",2017,88.2
"SURG_GEN","NVR","POP","DEG3","QU1","PC","RO",2017,92.7
"SURG_GEN","NVR","POP","DEG3","QU2","PC","RO",2017,89.8
"SURG_GEN","NVR","POP","DEG3","QU3","PC","RO",2017,89.1
"SURG_GEN","NVR","POP","DEG3","QU4","PC","RO",2017,89.8
"SURG_GEN","NVR","POP","DEG3","QU5","PC","RO",2017,89.1
"SURG_GEN","NVR","POP","DEG3","TOTAL","PC","RO",2017,90.4
"SURG_GEN","NVR","POP","TOTAL","QU1","PC","RO",2017,91.7
"SURG_GEN","NVR","POP","TOTAL","QU2","PC","RO",2017,87.5
"SURG_GEN","NVR","POP","TOTAL","QU3","PC","RO",2017,87.4
"SURG_GEN","NVR","POP","TOTAL","QU4","PC","RO",2017,87.5
"SURG_GEN","NVR","POP","TOTAL","QU5","PC","RO",2017,85.6
"SURG_GEN","NVR","POP","TOTAL","TOTAL","PC","RO",2017,87.8
"SURG_GEN","NVR","RET","DEG1","QU1","PC","RO",2017,84.2
"SURG_GEN","NVR","RET","DEG1","QU2","PC","RO",2017,75.9
"SURG_GEN","NVR","RET","DEG1","QU3","PC","RO",2017,71.3
"SURG_GEN","NVR","RET","DEG1","QU4","PC","RO",2017,70.4
"SURG_GEN","NVR","RET","DEG1","QU5","PC","RO",2017,61.5
"SURG_GEN","NVR","RET","DEG1","TOTAL","PC","RO",2017,68.8
"SURG_GEN","NVR","RET","DEG2","QU1","PC","RO",2017,84.2
"SURG_GEN","NVR","RET","DEG2","QU2","PC","RO",2017,68.5
"SURG_GEN","NVR","RET","DEG2","QU3","PC","RO",2017,77.4
"SURG_GEN","NVR","RET","DEG2","QU4","PC","RO",2017,76
"SURG_GEN","NVR","RET","DEG2","QU5","PC","RO",2017,81
"SURG_GEN","NVR","RET","DEG2","TOTAL","PC","RO",2017,76.6
"SURG_GEN","NVR","RET","DEG3","QU1","PC","RO",2017,82.4
"SURG_GEN","NVR","RET","DEG3","QU2","PC","RO",2017,80
"SURG_GEN","NVR","RET","DEG3","QU3","PC","RO",2017,77.6
"SURG_GEN","NVR","RET","DEG3","QU4","PC","RO",2017,78
"SURG_GEN","NVR","RET","DEG3","QU5","PC","RO",2017,76.5
"SURG_GEN","NVR","RET","DEG3","TOTAL","PC","RO",2017,79.3
"SURG_GEN","NVR","RET","TOTAL","QU1","PC","RO",2017,82.9
"SURG_GEN","NVR","RET","TOTAL","QU2","PC","RO",2017,76.6
"SURG_GEN","NVR","RET","TOTAL","QU3","PC","RO",2017,75.7
"SURG_GEN","NVR","RET","TOTAL","QU4","PC","RO",2017,74.2
"SURG_GEN","NVR","RET","TOTAL","QU5","PC","RO",2017,69.9
"SURG_GEN","NVR","RET","TOTAL","TOTAL","PC","RO",2017,75.4
"SURG_GEN","NVR","UNE","DEG1","QU1","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG1","QU2","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG1","QU3","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG1","QU4","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG1","QU5","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG1","TOTAL","PC","RO",2017,92.5
"SURG_GEN","NVR","UNE","DEG2","QU1","PC","RO",2017,97
"SURG_GEN","NVR","UNE","DEG2","QU2","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG2","QU3","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG2","QU4","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG2","QU5","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG2","TOTAL","PC","RO",2017,94.2
"SURG_GEN","NVR","UNE","DEG3","QU1","PC","RO",2017,97.6
"SURG_GEN","NVR","UNE","DEG3","QU2","PC","RO",2017,100
"SURG_GEN","NVR","UNE","DEG3","QU3","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG3","QU4","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG3","QU5","PC","RO",2017,
"SURG_GEN","NVR","UNE","DEG3","TOTAL","PC","RO",2017,98.5
"SURG_GEN","NVR","UNE","TOTAL","QU1","PC","RO",2017,97.9
"SURG_GEN","NVR","UNE","TOTAL","QU2","PC","RO",2017,94.6
"SURG_GEN","NVR","UNE","TOTAL","QU3","PC","RO",2017,88.1
"SURG_GEN","NVR","UNE","TOTAL","QU4","PC","RO",2017,100
"SURG_GEN","NVR","UNE","TOTAL","QU5","PC","RO",2017,
"SURG_GEN","NVR","UNE","TOTAL","TOTAL","PC","RO",2017,96.1
"GEN","1-2","EMP","DEG1","QU1","PC","SI",2017,33.2
"GEN","1-2","EMP","DEG1","QU2","PC","SI",2017,38.7
"GEN","1-2","EMP","DEG1","QU3","PC","SI",2017,33.2
"GEN","1-2","EMP","DEG1","QU4","PC","SI",2017,49.3
"GEN","1-2","EMP","DEG1","QU5","PC","SI",2017,40.2
"GEN","1-2","EMP","DEG1","TOTAL","PC","SI",2017,39.4
"GEN","1-2","EMP","DEG2","QU1","PC","SI",2017,39.9
"GEN","1-2","EMP","DEG2","QU2","PC","SI",2017,33.5
"GEN","1-2","EMP","DEG2","QU3","PC","SI",2017,37
"GEN","1-2","EMP","DEG2","QU4","PC","SI",2017,42.2
"GEN","1-2","EMP","DEG2","QU5","PC","SI",2017,40.3
"GEN","1-2","EMP","DEG2","TOTAL","PC","SI",2017,39
"GEN","1-2","EMP","DEG3","QU1","PC","SI",2017,33.8
"GEN","1-2","EMP","DEG3","QU2","PC","SI",2017,32.2
"GEN","1-2","EMP","DEG3","QU3","PC","SI",2017,35.4
"GEN","1-2","EMP","DEG3","QU4","PC","SI",2017,42.7
"GEN","1-2","EMP","DEG3","QU5","PC","SI",2017,44.1
"GEN","1-2","EMP","DEG3","TOTAL","PC","SI",2017,38.6
"GEN","1-2","EMP","TOTAL","QU1","PC","SI",2017,35.5
"GEN","1-2","EMP","TOTAL","QU2","PC","SI",2017,33.7
"GEN","1-2","EMP","TOTAL","QU3","PC","SI",2017,35.6
"GEN","1-2","EMP","TOTAL","QU4","PC","SI",2017,43.5
"GEN","1-2","EMP","TOTAL","QU5","PC","SI",2017,41.9
"GEN","1-2","EMP","TOTAL","TOTAL","PC","SI",2017,38.9
"GEN","1-2","INAC_OTH","DEG1","QU1","PC","SI",2017,46.2
"GEN","1-2","INAC_OTH","DEG1","QU2","PC","SI",2017,28.5
"GEN","1-2","INAC_OTH","DEG1","QU3","PC","SI",2017,47.6
"GEN","1-2","INAC_OTH","DEG1","QU4","PC","SI",2017,53.6
"GEN","1-2","INAC_OTH","DEG1","QU5","PC","SI",2017,51.1
"GEN","1-2","INAC_OTH","DEG1","TOTAL","PC","SI",2017,45.8
"GEN","1-2","INAC_OTH","DEG2","QU1","PC","SI",2017,35.8
"GEN","1-2","INAC_OTH","DEG2","QU2","PC","SI",2017,41.1
"GEN","1-2","INAC_OTH","DEG2","QU3","PC","SI",2017,41
"GEN","1-2","INAC_OTH","DEG2","QU4","PC","SI",2017,48.9
"GEN","1-2","INAC_OTH","DEG2","QU5","PC","SI",2017,37.7
"GEN","1-2","INAC_OTH","DEG2","TOTAL","PC","SI",2017,41.3
"GEN","1-2","INAC_OTH","DEG3","QU1","PC","SI",2017,40.8
"GEN","1-2","INAC_OTH","DEG3","QU2","PC","SI",2017,31.5
"GEN","1-2","INAC_OTH","DEG3","QU3","PC","SI",2017,30.3
"GEN","1-2","INAC_OTH","DEG3","QU4","PC","SI",2017,36.3
"GEN","1-2","INAC_OTH","DEG3","QU5","PC","SI",2017,36.4
"GEN","1-2","INAC_OTH","DEG3","TOTAL","PC","SI",2017,35.1
"GEN","1-2","INAC_OTH","TOTAL","QU1","PC","SI",2017,40.9
"GEN","1-2","INAC_OTH","TOTAL","QU2","PC","SI",2017,34.7
"GEN","1-2","INAC_OTH","TOTAL","QU3","PC","SI",2017,36.4
"GEN","1-2","INAC_OTH","TOTAL","QU4","PC","SI",2017,43.5
"GEN","1-2","INAC_OTH","TOTAL","QU5","PC","SI",2017,41.9
"GEN","1-2","INAC_OTH","TOTAL","TOTAL","PC","SI",2017,39.2
"GEN","1-2","POP","DEG1","QU1","PC","SI",2017,32
"GEN","1-2","POP","DEG1","QU2","PC","SI",2017,34.5
"GEN","1-2","POP","DEG1","QU3","PC","SI",2017,29.2
"GEN","1-2","POP","DEG1","QU4","PC","SI",2017,44.9
"GEN","1-2","POP","DEG1","QU5","PC","SI",2017,41.3
"GEN","1-2","POP","DEG1","TOTAL","PC","SI",2017,36.5
"GEN","1-2","POP","DEG2","QU1","PC","SI",2017,30
"GEN","1-2","POP","DEG2","QU2","PC","SI",2017,30.8
"GEN","1-2","POP","DEG2","QU3","PC","SI",2017,37.4
"GEN","1-2","POP","DEG2","QU4","PC","SI",2017,42.7
"GEN","1-2","POP","DEG2","QU5","PC","SI",2017,37.1
"GEN","1-2","POP","DEG2","TOTAL","PC","SI",2017,35.8
"GEN","1-2","POP","DEG3","QU1","PC","SI",2017,31.1
"GEN","1-2","POP","DEG3","QU2","PC","SI",2017,29.4
"GEN","1-2","POP","DEG3","QU3","PC","SI",2017,31.9
"GEN","1-2","POP","DEG3","QU4","PC","SI",2017,38.6
"GEN","1-2","POP","DEG3","QU5","PC","SI",2017,42.9
"GEN","1-2","POP","DEG3","TOTAL","PC","SI",2017,34.4
"GEN","1-2","POP","TOTAL","QU1","PC","SI",2017,31
"GEN","1-2","POP","TOTAL","QU2","PC","SI",2017,30.7
"GEN","1-2","POP","TOTAL","QU3","PC","SI",2017,33.3
"GEN","1-2","POP","TOTAL","QU4","PC","SI",2017,41.2
"GEN","1-2","POP","TOTAL","QU5","PC","SI",2017,40.4
"GEN","1-2","POP","TOTAL","TOTAL","PC","SI",2017,35.3
"GEN","1-2","RET","DEG1","QU1","PC","SI",2017,25.4
"GEN","1-2","RET","DEG1","QU2","PC","SI",2017,32.8
"GEN","1-2","RET","DEG1","QU3","PC","SI",2017,19.9
"GEN","1-2","RET","DEG1","QU4","PC","SI",2017,32.4
"GEN","1-2","RET","DEG1","QU5","PC","SI",2017,38.8
"GEN","1-2","RET","DEG1","TOTAL","PC","SI",2017,30.2
"GEN","1-2","RET","DEG2","QU1","PC","SI",2017,24.5
"GEN","1-2","RET","DEG2","QU2","PC","SI",2017,24.1
"GEN","1-2","RET","DEG2","QU3","PC","SI",2017,35.1
"GEN","1-2","RET","DEG2","QU4","PC","SI",2017,41.2
"GEN","1-2","RET","DEG2","QU5","PC","SI",2017,21.6
"GEN","1-2","RET","DEG2","TOTAL","PC","SI",2017,29
"GEN","1-2","RET","DEG3","QU1","PC","SI",2017,25
"GEN","1-2","RET","DEG3","QU2","PC","SI",2017,24.7
"GEN","1-2","RET","DEG3","QU3","PC","SI",2017,25.3
"GEN","1-2","RET","DEG3","QU4","PC","SI",2017,26
"GEN","1-2","RET","DEG3","QU5","PC","SI",2017,39.9
"GEN","1-2","RET","DEG3","TOTAL","PC","SI",2017,26.7
"GEN","1-2","RET","TOTAL","QU1","PC","SI",2017,25
"GEN","1-2","RET","TOTAL","QU2","PC","SI",2017,26
"GEN","1-2","RET","TOTAL","QU3","PC","SI",2017,27.7
"GEN","1-2","RET","TOTAL","QU4","PC","SI",2017,33.5
"GEN","1-2","RET","TOTAL","QU5","PC","SI",2017,33.3
"GEN","1-2","RET","TOTAL","TOTAL","PC","SI",2017,28.3
"GEN","1-2","UNE","DEG1","QU1","PC","SI",2017,25.9
"GEN","1-2","UNE","DEG1","QU2","PC","SI",2017,
"GEN","1-2","UNE","DEG1","QU3","PC","SI",2017,
"GEN","1-2","UNE","DEG1","QU4","PC","SI",2017,
"GEN","1-2","UNE","DEG1","QU5","PC","SI",2017,
"GEN","1-2","UNE","DEG1","TOTAL","PC","SI",2017,26.5
"GEN","1-2","UNE","DEG2","QU1","PC","SI",2017,21.9
"GEN","1-2","UNE","DEG2","QU2","PC","SI",2017,29.2
"GEN","1-2","UNE","DEG2","QU3","PC","SI",2017,53.1
"GEN","1-2","UNE","DEG2","QU4","PC","SI",2017,
"GEN","1-2","UNE","DEG2","QU5","PC","SI",2017,
"GEN","1-2","UNE","DEG2","TOTAL","PC","SI",2017,31
"GEN","1-2","UNE","DEG3","QU1","PC","SI",2017,31.4
"GEN","1-2","UNE","DEG3","QU2","PC","SI",2017,29.8
"GEN","1-2","UNE","DEG3","QU3","PC","SI",2017,29.3
"GEN","1-2","UNE","DEG3","QU4","PC","SI",2017,39.7
"GEN","1-2","UNE","DEG3","QU5","PC","SI",2017,
"GEN","1-2","UNE","DEG3","TOTAL","PC","SI",2017,32.8
"GEN","1-2","UNE","TOTAL","QU1","PC","SI",2017,27
"GEN","1-2","UNE","TOTAL","QU2","PC","SI",2017,29.6
"GEN","1-2","UNE","TOTAL","QU3","PC","SI",2017,31.4
"GEN","1-2","UNE","TOTAL","QU4","PC","SI",2017,41.3
"GEN","1-2","UNE","TOTAL","QU5","PC","SI",2017,63.8
"GEN","1-2","UNE","TOTAL","TOTAL","PC","SI",2017,31
"GEN","3-5","EMP","DEG1","QU1","PC","SI",2017,13.2
"GEN","3-5","EMP","DEG1","QU2","PC","SI",2017,15.5
"GEN","3-5","EMP","DEG1","QU3","PC","SI",2017,21.8
"GEN","3-5","EMP","DEG1","QU4","PC","SI",2017,18.5
"GEN","3-5","EMP","DEG1","QU5","PC","SI",2017,27.2
"GEN","3-5","EMP","DEG1","TOTAL","PC","SI",2017,20.5
"GEN","3-5","EMP","DEG2","QU1","PC","SI",2017,14.8
"GEN","3-5","EMP","DEG2","QU2","PC","SI",2017,20.6
"GEN","3-5","EMP","DEG2","QU3","PC","SI",2017,20.4
"GEN","3-5","EMP","DEG2","QU4","PC","SI",2017,20.8
"GEN","3-5","EMP","DEG2","QU5","PC","SI",2017,27.1
"GEN","3-5","EMP","DEG2","TOTAL","PC","SI",2017,21.9
"GEN","3-5","EMP","DEG3","QU1","PC","SI",2017,17
"GEN","3-5","EMP","DEG3","QU2","PC","SI",2017,24.7
"GEN","3-5","EMP","DEG3","QU3","PC","SI",2017,23.8
"GEN","3-5","EMP","DEG3","QU4","PC","SI",2017,21.9
"GEN","3-5","EMP","DEG3","QU5","PC","SI",2017,23.2
"GEN","3-5","EMP","DEG3","TOTAL","PC","SI",2017,22.6
"GEN","3-5","EMP","TOTAL","QU1","PC","SI",2017,15.4
"GEN","3-5","EMP","TOTAL","QU2","PC","SI",2017,21.8
"GEN","3-5","EMP","TOTAL","QU3","PC","SI",2017,22.3
"GEN","3-5","EMP","TOTAL","QU4","PC","SI",2017,21
"GEN","3-5","EMP","TOTAL","QU5","PC","SI",2017,25.5
"GEN","3-5","EMP","TOTAL","TOTAL","PC","SI",2017,22
"GEN","3-5","INAC_OTH","DEG1","QU1","PC","SI",2017,21
"GEN","3-5","INAC_OTH","DEG1","QU2","PC","SI",2017,30.5
"GEN","3-5","INAC_OTH","DEG1","QU3","PC","SI",2017,22.4
"GEN","3-5","INAC_OTH","DEG1","QU4","PC","SI",2017,14.9
"GEN","3-5","INAC_OTH","DEG1","QU5","PC","SI",2017,10.4
"GEN","3-5","INAC_OTH","DEG1","TOTAL","PC","SI",2017,19.3
"GEN","3-5","INAC_OTH","DEG2","QU1","PC","SI",2017,14.9
"GEN","3-5","INAC_OTH","DEG2","QU2","PC","SI",2017,18.4
"GEN","3-5","INAC_OTH","DEG2","QU3","PC","SI",2017,24.8
"GEN","3-5","INAC_OTH","DEG2","QU4","PC","SI",2017,8.6
"GEN","3-5","INAC_OTH","DEG2","QU5","PC","SI",2017,17.7
"GEN","3-5","INAC_OTH","DEG2","TOTAL","PC","SI",2017,16.6
"GEN","3-5","INAC_OTH","DEG3","QU1","PC","SI",2017,21.2
"GEN","3-5","INAC_OTH","DEG3","QU2","PC","SI",2017,16.3
"GEN","3-5","INAC_OTH","DEG3","QU3","PC","SI",2017,23.2
"GEN","3-5","INAC_OTH","DEG3","QU4","PC","SI",2017,26.7
"GEN","3-5","INAC_OTH","DEG3","QU5","PC","SI",2017,14.8
"GEN","3-5","INAC_OTH","DEG3","TOTAL","PC","SI",2017,20.8
"GEN","3-5","INAC_OTH","TOTAL","QU1","PC","SI",2017,19.7
"GEN","3-5","INAC_OTH","TOTAL","QU2","PC","SI",2017,19.1
"GEN","3-5","INAC_OTH","TOTAL","QU3","PC","SI",2017,23.5
"GEN","3-5","INAC_OTH","TOTAL","QU4","PC","SI",2017,18.2
"GEN","3-5","INAC_OTH","TOTAL","QU5","PC","SI",2017,14.1
"GEN","3-5","INAC_OTH","TOTAL","TOTAL","PC","SI",2017,19.2
"GEN","3-5","POP","DEG1","QU1","PC","SI",2017,23.9
"GEN","3-5","POP","DEG1","QU2","PC","SI",2017,22.5
"GEN","3-5","POP","DEG1","QU3","PC","SI",2017,30.6
"GEN","3-5","POP","DEG1","QU4","PC","SI",2017,21.5
"GEN","3-5","POP","DEG1","QU5","PC","SI",2017,27.8
"GEN","3-5","POP","DEG1","TOTAL","PC","SI",2017,25.5
"GEN","3-5","POP","DEG2","QU1","PC","SI",2017,27.2
"GEN","3-5","POP","DEG2","QU2","PC","SI",2017,28
"GEN","3-5","POP","DEG2","QU3","PC","SI",2017,24.1
"GEN","3-5","POP","DEG2","QU4","PC","SI",2017,22.1
"GEN","3-5","POP","DEG2","QU5","PC","SI",2017,29
"GEN","3-5","POP","DEG2","TOTAL","PC","SI",2017,26
"GEN","3-5","POP","DEG3","QU1","PC","SI",2017,26
"GEN","3-5","POP","DEG3","QU2","PC","SI",2017,27
"GEN","3-5","POP","DEG3","QU3","PC","SI",2017,28.7
"GEN","3-5","POP","DEG3","QU4","PC","SI",2017,26.2
"GEN","3-5","POP","DEG3","QU5","PC","SI",2017,23.3
"GEN","3-5","POP","DEG3","TOTAL","PC","SI",2017,26.3
"GEN","3-5","POP","TOTAL","QU1","PC","SI",2017,25.9
"GEN","3-5","POP","TOTAL","QU2","PC","SI",2017,26.6
"GEN","3-5","POP","TOTAL","QU3","PC","SI",2017,27.4
"GEN","3-5","POP","TOTAL","QU4","PC","SI",2017,23.9
"GEN","3-5","POP","TOTAL","QU5","PC","SI",2017,26.5
"GEN","3-5","POP","TOTAL","TOTAL","PC","SI",2017,26
"GEN","3-5","RET","DEG1","QU1","PC","SI",2017,46.9
"GEN","3-5","RET","DEG1","QU2","PC","SI",2017,28.4
"GEN","3-5","RET","DEG1","QU3","PC","SI",2017,48.2
"GEN","3-5","RET","DEG1","QU4","PC","SI",2017,29.3
"GEN","3-5","RET","DEG1","QU5","PC","SI",2017,37.2
"GEN","3-5","RET","DEG1","TOTAL","PC","SI",2017,38.1
"GEN","3-5","RET","DEG2","QU1","PC","SI",2017,38.5
"GEN","3-5","RET","DEG2","QU2","PC","SI",2017,39.3
"GEN","3-5","RET","DEG2","QU3","PC","SI",2017,32.3
"GEN","3-5","RET","DEG2","QU4","PC","SI",2017,33.6
"GEN","3-5","RET","DEG2","QU5","PC","SI",2017,42.1
"GEN","3-5","RET","DEG2","TOTAL","PC","SI",2017,37.2
"GEN","3-5","RET","DEG3","QU1","PC","SI",2017,35.9
"GEN","3-5","RET","DEG3","QU2","PC","SI",2017,37.4
"GEN","3-5","RET","DEG3","QU3","PC","SI",2017,41.3
"GEN","3-5","RET","DEG3","QU4","PC","SI",2017,39.5
"GEN","3-5","RET","DEG3","QU5","PC","SI",2017,29.8
"GEN","3-5","RET","DEG3","TOTAL","PC","SI",2017,37.2
"GEN","3-5","RET","TOTAL","QU1","PC","SI",2017,38.6
"GEN","3-5","RET","TOTAL","QU2","PC","SI",2017,36.4
"GEN","3-5","RET","TOTAL","QU3","PC","SI",2017,39.6
"GEN","3-5","RET","TOTAL","QU4","PC","SI",2017,34.9
"GEN","3-5","RET","TOTAL","QU5","PC","SI",2017,36.6
"GEN","3-5","RET","TOTAL","TOTAL","PC","SI",2017,37.4
"GEN","3-5","UNE","DEG1","QU1","PC","SI",2017,9
"GEN","3-5","UNE","DEG1","QU2","PC","SI",2017,
"GEN","3-5","UNE","DEG1","QU3","PC","SI",2017,
"GEN","3-5","UNE","DEG1","QU4","PC","SI",2017,
"GEN","3-5","UNE","DEG1","QU5","PC","SI",2017,
"GEN","3-5","UNE","DEG1","TOTAL","PC","SI",2017,12.1
"GEN","3-5","UNE","DEG2","QU1","PC","SI",2017,32.6
"GEN","3-5","UNE","DEG2","QU2","PC","SI",2017,26.3
"GEN","3-5","UNE","DEG2","QU3","PC","SI",2017,11
"GEN","3-5","UNE","DEG2","QU4","PC","SI",2017,
"GEN","3-5","UNE","DEG2","QU5","PC","SI",2017,
"GEN","3-5","UNE","DEG2","TOTAL","PC","SI",2017,26.1
"GEN","3-5","UNE","DEG3","QU1","PC","SI",2017,21.2
"GEN","3-5","UNE","DEG3","QU2","PC","SI",2017,15.5
"GEN","3-5","UNE","DEG3","QU3","PC","SI",2017,39.3
"GEN","3-5","UNE","DEG3","QU4","PC","SI",2017,30.8
"GEN","3-5","UNE","DEG3","QU5","PC","SI",2017,
"GEN","3-5","UNE","DEG3","TOTAL","PC","SI",2017,22.8
"GEN","3-5","UNE","TOTAL","QU1","PC","SI",2017,22.5
"GEN","3-5","UNE","TOTAL","QU2","PC","SI",2017,18.3
"GEN","3-5","UNE","TOTAL","QU3","PC","SI",2017,25.7
"GEN","3-5","UNE","TOTAL","QU4","PC","SI",2017,23.8
"GEN","3-5","UNE","TOTAL","QU5","PC","SI",2017,13
"GEN","3-5","UNE","TOTAL","TOTAL","PC","SI",2017,21.8
"GEN","6-9","EMP","DEG1","QU1","PC","SI",2017,4.2
"GEN","6-9","EMP","DEG1","QU2","PC","SI",2017,6.7
"GEN","6-9","EMP","DEG1","QU3","PC","SI",2017,6.9
"GEN","6-9","EMP","DEG1","QU4","PC","SI",2017,4.5
"GEN","6-9","EMP","DEG1","QU5","PC","SI",2017,5.6
"GEN","6-9","EMP","DEG1","TOTAL","PC","SI",2017,5.6
"GEN","6-9","EMP","DEG2","QU1","PC","SI",2017,2.3
"GEN","6-9","EMP","DEG2","QU2","PC","SI",2017,6.5
"GEN","6-9","EMP","DEG2","QU3","PC","SI",2017,4.5
"GEN","6-9","EMP","DEG2","QU4","PC","SI",2017,5.3
"GEN","6-9","EMP","DEG2","QU5","PC","SI",2017,3.5
"GEN","6-9","EMP","DEG2","TOTAL","PC","SI",2017,4.5
"GEN","6-9","EMP","DEG3","QU1","PC","SI",2017,4.9
"GEN","6-9","EMP","DEG3","QU2","PC","SI",2017,4.7
"GEN","6-9","EMP","DEG3","QU3","PC","SI",2017,5.5
"GEN","6-9","EMP","DEG3","QU4","PC","SI",2017,4.2
"GEN","6-9","EMP","DEG3","QU5","PC","SI",2017,4.7
"GEN","6-9","EMP","DEG3","TOTAL","PC","SI",2017,4.8
"GEN","6-9","EMP","TOTAL","QU1","PC","SI",2017,3.9
"GEN","6-9","EMP","TOTAL","QU2","PC","SI",2017,5.6
"GEN","6-9","EMP","TOTAL","QU3","PC","SI",2017,5.3
"GEN","6-9","EMP","TOTAL","QU4","PC","SI",2017,4.7
"GEN","6-9","EMP","TOTAL","QU5","PC","SI",2017,4.4
"GEN","6-9","EMP","TOTAL","TOTAL","PC","SI",2017,4.8
"GEN","6-9","INAC_OTH","DEG1","QU1","PC","SI",2017,6
"GEN","6-9","INAC_OTH","DEG1","QU2","PC","SI",2017,9
"GEN","6-9","INAC_OTH","DEG1","QU3","PC","SI",2017,2.9
"GEN","6-9","INAC_OTH","DEG1","QU4","PC","SI",2017,7
"GEN","6-9","INAC_OTH","DEG1","QU5","PC","SI",2017,2.2
"GEN","6-9","INAC_OTH","DEG1","TOTAL","PC","SI",2017,5.1
"GEN","6-9","INAC_OTH","DEG2","QU1","PC","SI",2017,1.9
"GEN","6-9","INAC_OTH","DEG2","QU2","PC","SI",2017,3.6
"GEN","6-9","INAC_OTH","DEG2","QU3","PC","SI",2017,10.1
"GEN","6-9","INAC_OTH","DEG2","QU4","PC","SI",2017,4.3
"GEN","6-9","INAC_OTH","DEG2","QU5","PC","SI",2017,3.1
"GEN","6-9","INAC_OTH","DEG2","TOTAL","PC","SI",2017,4.5
"GEN","6-9","INAC_OTH","DEG3","QU1","PC","SI",2017,3.5
"GEN","6-9","INAC_OTH","DEG3","QU2","PC","SI",2017,4.1
"GEN","6-9","INAC_OTH","DEG3","QU3","PC","SI",2017,6.8
"GEN","6-9","INAC_OTH","DEG3","QU4","PC","SI",2017,2.6
"GEN","6-9","INAC_OTH","DEG3","QU5","PC","SI",2017,5.8
"GEN","6-9","INAC_OTH","DEG3","TOTAL","PC","SI",2017,4.4
"GEN","6-9","INAC_OTH","TOTAL","QU1","PC","SI",2017,3.7
"GEN","6-9","INAC_OTH","TOTAL","QU2","PC","SI",2017,4.6
"GEN","6-9","INAC_OTH","TOTAL","QU3","PC","SI",2017,7
"GEN","6-9","INAC_OTH","TOTAL","QU4","PC","SI",2017,3.8
"GEN","6-9","INAC_OTH","TOTAL","QU5","PC","SI",2017,3.7
"GEN","6-9","INAC_OTH","TOTAL","TOTAL","PC","SI",2017,4.6
"GEN","6-9","POP","DEG1","QU1","PC","SI",2017,6.3
"GEN","6-9","POP","DEG1","QU2","PC","SI",2017,11
"GEN","6-9","POP","DEG1","QU3","PC","SI",2017,8
"GEN","6-9","POP","DEG1","QU4","PC","SI",2017,8.1
"GEN","6-9","POP","DEG1","QU5","PC","SI",2017,4.9
"GEN","6-9","POP","DEG1","TOTAL","PC","SI",2017,7.4
"GEN","6-9","POP","DEG2","QU1","PC","SI",2017,5.7
"GEN","6-9","POP","DEG2","QU2","PC","SI",2017,7.6
"GEN","6-9","POP","DEG2","QU3","PC","SI",2017,6.3
"GEN","6-9","POP","DEG2","QU4","PC","SI",2017,5.8
"GEN","6-9","POP","DEG2","QU5","PC","SI",2017,4.4
"GEN","6-9","POP","DEG2","TOTAL","PC","SI",2017,5.9
"GEN","6-9","POP","DEG3","QU1","PC","SI",2017,6
"GEN","6-9","POP","DEG3","QU2","PC","SI",2017,6.5
"GEN","6-9","POP","DEG3","QU3","PC","SI",2017,6.4
